 SUMMARY FOR UNIT  76
 Time                      F1相对湿度                F2相对湿度                F3相对湿度                F4相对湿度                室外相对湿度
  0.6436000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7900000000000000E+0002
  0.6437000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8150000000000000E+0002
  0.6438000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8150000000000000E+0002
  0.6439000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8400000000000000E+0002
  0.6440000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8350000000000000E+0002
  0.6441000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7200000000000000E+0002
  0.6442000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6250000000000000E+0002
  0.6443000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6200000000000000E+0002
  0.6444000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5850000000000000E+0002
  0.6445000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4950000000000000E+0002
  0.6446000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4950000000000000E+0002
  0.6447000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4700000000000000E+0002
  0.6448000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4050000000000000E+0002
  0.6449000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5100000000000000E+0002
  0.6450000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5350000000000000E+0002
  0.6451000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5950000000000000E+0002
  0.6452000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7500000000000000E+0002
  0.6453000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7050000000000000E+0002
  0.6454000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6800000000000000E+0002
  0.6455000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7350000000000000E+0002
  0.6456000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7350000000000000E+0002
  0.6457000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6458000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7450000000000000E+0002
  0.6459000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7650000000000000E+0002
  0.6460000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7400000000000000E+0002
  0.6461000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7600000000000000E+0002
  0.6462000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7600000000000000E+0002
  0.6463000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7400000000000000E+0002
  0.6464000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7450000000000000E+0002
  0.6465000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6850000000000000E+0002
  0.6466000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6050000000000000E+0002
  0.6467000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6200000000000000E+0002
  0.6468000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6050000000000000E+0002
  0.6469000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5600000000000000E+0002
  0.6470000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5900000000000000E+0002
  0.6471000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5750000000000000E+0002
  0.6472000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5150000000000000E+0002
  0.6473000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5950000000000000E+0002
  0.6474000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6550000000000000E+0002
  0.6475000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6400000000000000E+0002
  0.6476000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7050000000000000E+0002
  0.6477000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7050000000000000E+0002
  0.6478000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6400000000000000E+0002
  0.6479000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6900000000000000E+0002
  0.6480000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6900000000000000E+0002
  0.6481000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6200000000000000E+0002
  0.6482000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6800000000000000E+0002
  0.6483000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6484000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6600000000000000E+0002
  0.6485000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6486000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7200000000000000E+0002
  0.6487000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6488000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7100000000000000E+0002
  0.6489000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7400000000000000E+0002
  0.6490000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6900000000000000E+0002
  0.6491000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6150000000000000E+0002
  0.6492000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5650000000000000E+0002
  0.6493000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5400000000000000E+0002
  0.6494000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5700000000000000E+0002
  0.6495000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5250000000000000E+0002
  0.6496000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4800000000000000E+0002
  0.6497000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5650000000000000E+0002
  0.6498000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6150000000000000E+0002
  0.6499000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5900000000000000E+0002
  0.6500000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6450000000000000E+0002
  0.6501000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6800000000000000E+0002
  0.6502000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6600000000000000E+0002
  0.6503000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6850000000000000E+0002
  0.6504000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6850000000000000E+0002
  0.6505000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6600000000000000E+0002
  0.6506000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7150000000000000E+0002
  0.6507000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7350000000000000E+0002
  0.6508000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6509000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7300000000000000E+0002
  0.6510000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7300000000000000E+0002
  0.6511000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6512000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7350000000000000E+0002
  0.6513000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7150000000000000E+0002
  0.6514000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6800000000000000E+0002
  0.6515000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7400000000000000E+0002
  0.6516000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6700000000000000E+0002
  0.6517000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5750000000000000E+0002
  0.6518000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6000000000000000E+0002
  0.6519000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5500000000000000E+0002
  0.6520000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.4900000000000000E+0002
  0.6521000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.5650000000000000E+0002
  0.6522000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6300000000000000E+0002
  0.6523000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6200000000000000E+0002
  0.6524000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.6950000000000000E+0002
  0.6525000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7350000000000000E+0002
  0.6526000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6527000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7450000000000000E+0002
  0.6528000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7450000000000000E+0002
  0.6529000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7000000000000000E+0002
  0.6530000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7800000000000000E+0002
  0.6531000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8000000000000000E+0002
  0.6532000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7400000000000000E+0002
  0.6533000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8000000000000000E+0002
  0.6534000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8250000000000000E+0002
  0.6535000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7900000000000000E+0002
  0.6536000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8000000000000000E+0002
  0.6537000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7750000000000000E+0002
  0.6538000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.7650000000000000E+0002
  0.6539000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8100000000000000E+0002
  0.6540000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8850000000000000E+0002
  0.6541000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9150000000000000E+0002
  0.6542000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9000000000000000E+0002
  0.6543000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.9000000000000000E+0002
  0.6544000000000000E+0004  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.1000000000000000E+0003  0.8900000000000000E+0002
